pickup,dropoff,passengers,distance,fare,tip,total,payment,pickup_borough,dropoff_borough
2019-03-19 06:12:12,2019-03-19 06:17:15,1,1.76,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-15 05:56:33,2019-03-15 05:59:09,1,0.56,4.0,0.0,7.8,cash,Manhattan,Manhattan
2019-03-08 09:09:06,2019-03-08 09:28:53,1,1.29,12.5,0.0,15.8,cash,Manhattan,Manhattan
2019-03-07 17:56:18,2019-03-07 18:10:01,3,1.79,10.0,0.0,14.3,cash,Manhattan,Manhattan
2019-03-23 12:24:57,2019-03-23 12:38:10,1,0.9,9.5,0.0,12.8,cash,Manhattan,Manhattan
2019-03-09 16:19:02,2019-03-09 16:30:39,2,1.8,9.5,2.55,15.35,credit card,Manhattan,Manhattan
2019-03-16 11:42:35,2019-03-16 11:51:33,1,1.0,7.5,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-19 13:05:19,2019-03-19 13:09:42,1,0.25,4.5,0.0,7.8,cash,Manhattan,Manhattan
2019-03-28 08:21:02,2019-03-28 09:33:10,6,15.73,52.0,11.06,66.36,credit card,Queens,Manhattan
2019-03-29 09:27:54,2019-03-29 09:41:28,1,1.0,9.5,0.0,12.8,cash,Manhattan,Manhattan
2019-03-26 19:57:26,2019-03-26 20:08:08,1,1.3,9.0,0.0,10.8,credit card,Manhattan,Manhattan
2019-03-16 10:37:52,2019-03-16 10:56:39,2,2.34,13.5,4.2,21.0,credit card,Manhattan,Manhattan
2019-03-01 19:17:38,2019-03-01 19:42:12,0,4.9,19.5,4.76,28.56,credit card,Manhattan,Manhattan
2019-03-02 01:35:48,2019-03-02 01:39:51,1,1.0,5.0,0.0,8.8,cash,Manhattan,Manhattan
2019-03-02 23:03:46,2019-03-02 23:14:11,4,1.52,8.5,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-01 23:48:39,2019-03-02 00:08:39,1,3.76,16.0,3.0,22.8,credit card,Manhattan,Manhattan
2019-03-21 13:39:17,2019-03-21 13:50:13,3,1.3,8.5,2.0,13.8,credit card,Manhattan,Manhattan
2019-03-19 22:24:14,2019-03-19 22:27:40,2,0.8,5.0,2.2,11.0,credit card,Manhattan,Manhattan
2019-03-28 08:16:25,2019-03-28 08:24:01,1,0.73,6.5,1.96,11.76,credit card,Manhattan,Manhattan
2019-03-20 07:31:39,2019-03-20 07:44:06,2,2.05,10.0,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-06 14:40:57,2019-03-06 14:51:57,2,1.9,9.5,3.2,16.0,credit card,Manhattan,Manhattan
2019-03-06 07:48:37,2019-03-06 07:56:23,1,0.97,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-26 21:38:52,2019-03-26 22:22:40,1,9.3,36.0,9.1,54.66,credit card,Queens,Manhattan
2019-03-14 00:43:34,2019-03-14 00:49:36,1,1.68,7.5,0.0,11.3,cash,Manhattan,Manhattan
2019-03-09 01:16:10,2019-03-09 01:25:55,5,2.18,9.0,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-01 17:09:11,2019-03-01 17:17:07,1,1.26,7.0,1.0,12.3,credit card,Manhattan,Manhattan
2019-03-12 23:55:52,2019-03-13 00:04:00,2,2.47,9.5,0.0,13.3,cash,Manhattan,Manhattan
2019-03-28 11:42:31,2019-03-28 12:02:21,1,2.3,14.0,3.45,20.75,credit card,Manhattan,Manhattan
2019-03-06 09:18:16,2019-03-06 09:22:11,5,0.87,5.0,1.0,9.3,credit card,Manhattan,Manhattan
2019-03-24 06:17:11,2019-03-24 06:28:57,4,4.44,15.0,0.0,15.8,cash,Queens,Queens
2019-03-14 12:30:25,2019-03-14 12:53:18,2,2.6,16.0,0.0,19.3,cash,Manhattan,Manhattan
2019-03-10 13:00:22,2019-03-10 13:04:48,1,0.65,5.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-07 08:55:44,2019-03-07 08:58:43,1,0.48,4.0,0.0,7.3,cash,Manhattan,Manhattan
2019-03-07 12:18:05,2019-03-07 12:37:01,4,2.9,14.0,3.45,20.75,credit card,Manhattan,Manhattan
2019-03-18 08:51:42,2019-03-18 09:13:30,1,7.0,22.0,2.0,27.3,credit card,Manhattan,Manhattan
2019-03-18 21:51:42,2019-03-18 21:58:28,1,1.6,7.0,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-15 10:22:08,2019-03-15 11:10:37,1,9.18,36.0,11.04,47.84,credit card,Queens,Brooklyn
2019-03-09 10:42:23,2019-03-09 10:49:36,1,1.1,7.0,1.0,11.3,credit card,Manhattan,Manhattan
2019-03-20 20:08:35,2019-03-20 20:26:52,1,4.32,17.0,5.2,26.0,credit card,Manhattan,Manhattan
2019-03-22 05:18:26,2019-03-22 05:30:26,2,2.9,11.5,2.3,17.6,credit card,Manhattan,Manhattan
2019-03-01 09:09:24,2019-03-01 09:15:54,1,0.67,6.0,2.33,11.63,credit card,Manhattan,Manhattan
2019-03-06 15:53:53,2019-03-06 16:17:58,1,2.9,16.5,2.97,22.77,credit card,Manhattan,Manhattan
2019-03-26 21:18:06,2019-03-26 21:30:17,1,2.0,9.5,3.3,16.6,credit card,Manhattan,Manhattan
2019-03-05 20:49:58,2019-03-05 20:58:12,1,1.26,7.5,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-29 23:15:57,2019-03-29 23:41:49,1,7.0,25.5,5.85,35.15,credit card,Manhattan,Brooklyn
2019-03-16 14:53:14,2019-03-16 14:56:51,1,1.0,5.0,1.65,9.95,credit card,Manhattan,Manhattan
2019-03-13 13:35:25,2019-03-13 14:26:41,1,12.27,44.5,0.0,45.3,credit card,Manhattan,Bronx
2019-03-08 10:29:01,2019-03-08 10:35:33,6,1.44,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-17 23:33:52,2019-03-17 23:38:49,3,0.94,5.5,0.0,9.3,cash,Manhattan,Manhattan
2019-03-25 20:28:35,2019-03-25 20:34:31,1,0.9,6.0,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-07 10:04:56,2019-03-07 10:23:55,1,1.3,12.5,3.15,18.95,credit card,Manhattan,Manhattan
2019-03-02 16:03:01,2019-03-02 16:07:57,4,1.4,6.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-27 10:48:26,2019-03-27 10:59:59,1,0.76,8.0,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-10 21:39:10,2019-03-10 21:46:31,4,1.14,6.5,3.09,13.39,credit card,Manhattan,Manhattan
2019-03-26 17:42:42,2019-03-26 17:56:21,1,1.73,10.0,2.0,16.3,credit card,Manhattan,Manhattan
2019-03-30 14:53:53,2019-03-30 15:07:02,5,1.77,10.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-29 21:55:32,2019-03-29 22:07:27,1,1.6,9.5,0.0,13.3,cash,Manhattan,Manhattan
2019-03-23 14:22:30,2019-03-23 14:31:37,1,2.1,9.0,0.0,12.3,cash,Manhattan,Manhattan
2019-03-17 11:10:40,2019-03-17 11:12:43,2,0.39,3.5,0.0,6.8,cash,Manhattan,Manhattan
2019-03-04 06:40:48,2019-03-04 06:52:32,2,2.2,10.0,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-16 10:23:19,2019-03-16 10:32:35,2,6.68,19.5,0.0,20.3,cash,Queens,Queens
2019-03-14 09:27:03,2019-03-14 09:35:12,1,1.25,7.5,0.0,10.8,cash,Manhattan,Manhattan
2019-03-22 00:36:39,2019-03-22 00:52:33,1,4.92,16.5,0.0,20.3,cash,Manhattan,Bronx
2019-03-01 20:27:10,2019-03-01 20:34:42,1,1.47,7.0,1.0,11.8,credit card,Manhattan,Manhattan
2019-03-25 11:48:22,2019-03-25 11:57:03,1,1.52,7.5,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-18 08:29:57,2019-03-18 08:31:58,1,0.4,3.5,0.0,6.8,cash,Manhattan,Manhattan
2019-03-22 20:49:58,2019-03-22 21:00:53,1,2.48,10.0,2.0,15.8,credit card,Manhattan,Manhattan
2019-03-26 04:07:03,2019-03-26 04:28:24,6,5.19,18.5,0.0,22.3,cash,Manhattan,Queens
2019-03-24 11:39:31,2019-03-24 11:46:16,1,1.1,7.0,1.0,11.3,credit card,Manhattan,Manhattan
2019-03-23 17:11:33,2019-03-23 17:11:50,2,0.0,52.0,12.21,73.27,credit card,Manhattan,Manhattan
2019-03-22 08:26:07,2019-03-22 08:42:56,1,2.1,12.0,3.05,18.35,credit card,Manhattan,Manhattan
2019-03-12 12:52:56,2019-03-12 12:58:45,5,0.96,6.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-29 23:36:25,2019-03-29 23:45:27,1,1.51,8.0,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-21 12:01:01,2019-03-21 12:13:58,1,0.8,9.0,0.0,12.3,cash,Manhattan,Manhattan
2019-03-26 11:21:49,2019-03-26 11:29:12,2,0.7,6.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-26 09:22:54,2019-03-26 09:38:56,1,1.77,11.5,0.0,14.8,cash,Manhattan,Manhattan
2019-03-09 00:13:18,2019-03-09 00:19:24,1,1.15,6.5,0.0,10.3,cash,Manhattan,Manhattan
2019-03-09 20:22:57,2019-03-09 20:52:07,1,10.0,30.0,4.0,35.3,credit card,Queens,Brooklyn
2019-03-10 11:59:22,2019-03-10 12:08:00,1,1.05,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-16 09:05:08,2019-03-16 09:10:29,1,1.12,6.0,1.0,10.3,credit card,Manhattan,Manhattan
2019-03-09 13:52:55,2019-03-09 14:01:39,1,1.83,8.5,2.95,14.75,credit card,Manhattan,Manhattan
2019-03-16 23:42:42,2019-03-16 23:49:56,2,0.86,6.0,0.0,9.8,cash,Manhattan,Manhattan
2019-03-20 21:42:01,2019-03-20 22:05:44,1,9.08,28.5,7.61,45.67,credit card,Queens,Manhattan
2019-03-23 21:11:34,2019-03-23 21:21:51,1,1.1,8.0,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-21 10:45:34,2019-03-21 10:54:20,1,1.18,7.5,1.0,11.8,credit card,Manhattan,Manhattan
2019-03-30 23:13:30,2019-03-30 23:33:39,2,2.39,14.0,0.0,17.8,cash,Manhattan,Manhattan
2019-03-09 13:21:11,2019-03-09 13:21:15,2,0.0,2.5,0.0,3.3,cash,Manhattan,Manhattan
2019-03-30 04:45:36,2019-03-30 04:49:40,6,1.49,6.0,0.0,9.8,cash,Manhattan,Manhattan
2019-03-17 16:33:38,2019-03-17 16:38:39,1,0.8,5.5,0.5,9.3,credit card,Manhattan,Manhattan
2019-03-24 17:19:27,2019-03-24 17:19:29,1,0.34,65.0,13.06,78.36,credit card,Queens,
2019-03-12 19:04:09,2019-03-12 19:12:44,3,1.3,7.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-02 10:11:06,2019-03-02 10:17:50,1,1.24,6.0,2.33,11.63,credit card,Manhattan,Manhattan
2019-03-14 20:33:38,2019-03-14 20:53:01,0,2.5,13.5,3.45,20.75,credit card,Manhattan,Manhattan
2019-03-22 18:07:12,2019-03-22 18:17:07,2,1.46,8.5,0.0,12.8,cash,Manhattan,Manhattan
2019-03-15 21:04:40,2019-03-15 21:22:15,2,4.5,17.0,0.0,20.8,credit card,Manhattan,Manhattan
2019-03-20 19:40:36,2019-03-20 20:00:13,2,4.41,17.0,4.26,25.56,credit card,Manhattan,Manhattan
2019-03-02 09:28:43,2019-03-02 09:34:48,1,0.76,5.5,2.64,11.44,credit card,Manhattan,Manhattan
2019-03-17 20:34:16,2019-03-17 21:15:49,1,20.9,52.0,0.0,58.56,cash,Queens,Manhattan
2019-03-21 20:15:51,2019-03-21 20:21:34,1,1.2,6.5,2.5,12.8,credit card,Manhattan,Manhattan
2019-03-16 00:46:52,2019-03-16 01:04:11,1,3.07,13.5,3.46,20.76,credit card,Manhattan,Manhattan
2019-03-08 16:21:38,2019-03-08 16:33:12,1,0.87,8.5,1.92,14.72,credit card,Manhattan,Manhattan
2019-03-13 19:28:40,2019-03-13 19:32:22,1,0.7,5.0,1.85,11.15,credit card,Manhattan,Manhattan
2019-03-14 11:35:21,2019-03-14 11:50:41,1,1.63,11.5,1.5,16.3,credit card,Manhattan,Manhattan
2019-03-30 08:20:08,2019-03-30 08:25:44,1,0.64,5.5,0.0,8.8,cash,Manhattan,Manhattan
2019-03-31 03:15:55,2019-03-31 03:22:19,1,1.0,6.5,0.0,10.3,cash,Manhattan,Manhattan
2019-03-26 18:43:03,2019-03-26 18:51:34,1,1.06,7.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-08 10:25:06,2019-03-08 10:31:55,1,1.1,6.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-30 00:39:09,2019-03-30 00:43:34,1,0.84,5.0,1.7,10.5,credit card,,
2019-03-07 13:56:39,2019-03-07 14:02:42,1,0.74,5.5,1.25,10.05,credit card,Manhattan,Manhattan
2019-03-14 07:01:55,2019-03-14 07:06:38,1,0.78,5.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-13 12:28:42,2019-03-13 12:43:50,1,1.8,10.5,2.07,15.87,credit card,Manhattan,Manhattan
2019-03-16 10:28:00,2019-03-16 10:29:28,1,0.66,4.0,1.0,8.3,credit card,Manhattan,Manhattan
2019-03-31 02:51:10,2019-03-31 03:03:23,1,3.13,12.5,2.44,18.74,credit card,Manhattan,Manhattan
2019-03-16 11:25:44,2019-03-16 11:37:44,2,5.0,16.0,2.9,22.2,credit card,Manhattan,Manhattan
2019-03-17 13:01:59,2019-03-17 13:13:00,1,1.7,9.0,0.0,12.3,cash,Manhattan,Manhattan
2019-03-03 11:47:24,2019-03-03 11:58:48,2,1.0,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-09 15:58:13,2019-03-09 16:21:59,5,1.99,15.0,0.0,18.3,cash,Manhattan,Manhattan
2019-03-23 03:08:48,2019-03-23 03:28:10,1,9.7,28.0,6.36,38.16,credit card,Manhattan,Brooklyn
2019-03-31 13:19:12,2019-03-31 13:31:16,5,2.83,11.0,2.0,16.3,credit card,Manhattan,Manhattan
2019-03-19 23:28:52,2019-03-19 23:37:22,2,1.32,7.5,0.0,11.3,cash,Manhattan,Manhattan
2019-03-28 11:15:04,2019-03-28 11:21:01,3,0.62,5.5,5.0,13.8,credit card,Manhattan,Manhattan
2019-03-27 20:51:36,2019-03-27 20:57:41,1,1.03,6.0,0.0,9.8,cash,Manhattan,Manhattan
2019-03-25 17:01:06,2019-03-25 17:50:48,2,9.4,36.0,0.0,37.8,credit card,Manhattan,Brooklyn
2019-03-28 18:42:27,2019-03-28 18:53:40,1,1.55,9.0,5.0,18.3,credit card,Manhattan,Manhattan
2019-03-26 08:02:40,2019-03-26 08:15:11,0,2.6,10.5,1.38,15.18,credit card,Manhattan,Manhattan
2019-03-05 17:50:39,2019-03-05 18:21:27,3,3.8,20.0,4.85,29.15,credit card,Manhattan,Manhattan
2019-03-16 16:07:44,2019-03-16 16:26:59,1,3.1,14.0,2.95,17.75,credit card,Brooklyn,Brooklyn
2019-03-04 22:46:25,2019-03-04 23:07:54,6,6.66,23.5,5.46,32.76,credit card,Manhattan,Manhattan
2019-03-16 16:04:15,2019-03-16 16:41:33,2,4.4,24.0,5.45,32.75,credit card,Manhattan,Manhattan
2019-03-16 12:47:42,2019-03-16 12:58:34,2,1.98,9.0,0.0,12.3,cash,Manhattan,Manhattan
2019-03-09 18:54:36,2019-03-09 19:06:32,1,1.46,9.0,2.0,14.3,credit card,Manhattan,Manhattan
2019-03-06 07:29:19,2019-03-06 07:35:29,3,1.0,6.0,0.93,10.23,credit card,Manhattan,Manhattan
2019-03-01 16:40:12,2019-03-01 17:02:03,1,5.23,19.5,4.76,28.56,credit card,Manhattan,Manhattan
2019-03-15 19:10:40,2019-03-15 19:34:45,1,3.8,17.0,0.0,21.3,cash,Manhattan,Manhattan
2019-03-25 22:01:13,2019-03-25 22:14:17,1,3.3,12.0,3.15,18.95,credit card,Manhattan,Manhattan
2019-03-08 17:04:12,2019-03-08 17:30:05,1,3.89,18.0,5.58,27.88,credit card,Manhattan,Manhattan
2019-03-08 19:23:47,2019-03-08 19:29:35,1,0.97,6.0,1.54,11.84,credit card,Manhattan,Manhattan
2019-03-15 17:04:47,2019-03-15 17:07:18,1,0.3,3.5,1.55,9.35,credit card,Manhattan,Manhattan
2019-03-18 16:49:02,2019-03-18 16:58:41,1,1.4,8.0,0.0,12.3,cash,Manhattan,Manhattan
2019-03-29 08:16:58,2019-03-29 08:42:30,1,2.0,16.0,0.0,19.3,cash,Manhattan,Manhattan
2019-03-10 10:56:21,2019-03-10 11:19:09,3,8.1,25.0,0.0,25.8,cash,Queens,Queens
2019-03-26 14:16:48,2019-03-26 14:23:13,1,1.0,6.5,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-13 19:00:00,2019-03-13 19:12:00,1,1.89,9.5,1.0,14.8,credit card,Manhattan,Manhattan
2019-03-15 10:18:51,2019-03-15 10:46:18,1,3.22,18.0,0.0,21.3,cash,Manhattan,Manhattan
2019-03-11 14:09:08,2019-03-11 14:15:47,1,1.02,6.0,1.2,10.5,credit card,Manhattan,Manhattan
2019-03-17 13:36:09,2019-03-17 13:54:04,1,7.22,23.0,6.58,32.88,credit card,Manhattan,Manhattan
2019-03-29 00:25:34,2019-03-29 00:38:53,1,5.8,18.0,4.35,26.15,credit card,Manhattan,Manhattan
2019-03-18 09:02:51,2019-03-18 09:20:15,6,2.53,13.5,3.36,20.16,credit card,Manhattan,Manhattan
2019-03-19 13:13:22,2019-03-19 13:24:37,1,5.15,16.5,0.0,17.3,cash,Queens,Queens
2019-03-01 12:21:56,2019-03-01 13:05:55,4,5.94,29.5,0.0,32.8,credit card,Manhattan,Manhattan
2019-03-20 17:49:15,2019-03-20 18:53:49,1,14.62,49.12,0.0,55.68,credit card,Manhattan,Queens
2019-03-07 12:40:39,2019-03-07 12:49:06,2,1.0,7.0,0.0,10.3,cash,Manhattan,Manhattan
2019-03-10 12:09:48,2019-03-10 12:24:13,1,1.73,10.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-17 00:11:24,2019-03-17 00:28:09,4,3.2,13.0,3.36,20.16,credit card,Manhattan,Manhattan
2019-03-19 09:04:34,2019-03-19 09:32:19,1,7.38,22.94,0.0,23.24,credit card,Manhattan,Manhattan
2019-03-29 06:42:46,2019-03-29 06:46:59,2,1.4,6.0,1.86,11.16,credit card,Manhattan,Manhattan
2019-03-18 22:01:16,2019-03-18 22:12:25,1,1.5,8.5,0.0,12.3,cash,Manhattan,Manhattan
2019-03-03 08:15:17,2019-03-03 08:20:28,1,1.2,6.0,1.4,10.7,credit card,Manhattan,Manhattan
2019-03-30 18:32:57,2019-03-30 18:40:48,1,1.1,7.0,1.75,12.05,credit card,Manhattan,Manhattan
2019-03-16 10:14:54,2019-03-16 10:26:21,1,1.1,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-13 13:35:16,2019-03-13 14:09:39,2,11.2,36.0,11.25,56.31,credit card,Queens,Manhattan
2019-03-07 19:46:37,2019-03-07 20:02:59,5,1.57,11.0,1.0,16.3,credit card,Manhattan,Manhattan
2019-03-12 12:49:21,2019-03-12 13:09:37,1,2.58,14.5,4.45,22.25,credit card,Manhattan,Manhattan
2019-03-05 19:41:18,2019-03-05 19:48:35,5,1.39,7.0,1.5,12.8,credit card,Manhattan,Manhattan
2019-03-20 09:59:18,2019-03-20 10:38:15,2,5.7,28.0,6.26,37.56,credit card,Manhattan,Manhattan
2019-03-01 17:43:40,2019-03-01 18:43:42,1,13.9,50.0,6.0,57.8,credit card,Queens,Brooklyn
2019-03-01 00:53:00,2019-03-01 00:58:22,1,0.9,5.5,1.0,10.3,credit card,Manhattan,Manhattan
2019-03-10 03:58:44,2019-03-10 04:13:07,5,2.64,12.0,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-06 12:34:21,2019-03-06 12:38:55,1,0.8,5.0,1.65,9.95,credit card,Manhattan,Manhattan
2019-03-11 08:55:32,2019-03-11 09:19:44,1,1.7,15.0,0.0,18.3,cash,Manhattan,Manhattan
2019-03-03 18:22:21,2019-03-03 18:32:15,2,1.61,8.5,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-05 09:22:02,2019-03-05 09:36:14,1,1.7,10.5,2.75,16.55,credit card,Manhattan,Manhattan
2019-03-26 11:29:57,2019-03-26 11:50:25,1,1.14,13.0,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-10 09:22:34,2019-03-10 09:34:11,0,0.8,8.5,3.5,15.3,credit card,Manhattan,Manhattan
2019-03-05 11:52:24,2019-03-05 12:11:51,1,0.8,12.0,3.8,19.1,credit card,Manhattan,Manhattan
2019-03-22 14:38:28,2019-03-22 14:47:40,1,1.2,8.0,2.25,13.55,credit card,Manhattan,Manhattan
2019-03-16 14:46:39,2019-03-16 14:53:10,5,1.04,6.5,0.0,7.3,credit card,Manhattan,Manhattan
2019-03-11 10:01:55,2019-03-11 10:17:54,3,2.59,13.0,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-03 13:55:15,2019-03-03 14:11:13,2,2.3,12.5,1.0,16.8,credit card,Manhattan,Manhattan
2019-03-01 16:41:08,2019-03-01 16:56:00,6,0.88,10.0,2.86,17.16,credit card,Manhattan,Manhattan
2019-03-29 07:51:26,2019-03-29 08:10:00,1,3.0,14.0,3.45,20.75,credit card,Manhattan,Manhattan
2019-03-10 15:45:36,2019-03-10 15:48:35,1,0.7,4.5,0.0,7.8,cash,Manhattan,Manhattan
2019-03-29 10:28:57,2019-03-29 10:46:03,1,2.49,12.5,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-28 17:32:39,2019-03-28 17:55:00,1,2.6,15.5,2.2,22.0,credit card,Manhattan,Manhattan
2019-03-06 09:24:48,2019-03-06 09:25:07,1,1.7,14.0,2.0,16.3,credit card,Manhattan,Manhattan
2019-03-12 05:34:44,2019-03-12 05:50:13,1,1.86,11.5,0.0,14.8,cash,Manhattan,Manhattan
2019-03-14 16:20:07,2019-03-14 16:28:40,1,1.0,7.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-07 17:25:38,2019-03-07 17:42:52,1,1.4,11.5,0.0,15.8,cash,Manhattan,Manhattan
2019-03-10 15:36:59,2019-03-10 15:53:50,0,1.4,11.5,2.2,17.0,credit card,Manhattan,Manhattan
2019-03-07 16:40:36,2019-03-07 16:43:02,3,0.28,3.5,0.0,7.8,cash,Manhattan,Manhattan
2019-03-04 18:21:38,2019-03-04 18:35:38,1,1.85,10.5,0.0,14.8,cash,Manhattan,Manhattan
2019-03-02 09:57:31,2019-03-02 10:00:31,1,0.58,4.5,1.56,9.36,credit card,Manhattan,Manhattan
2019-03-10 17:03:02,2019-03-10 17:25:13,1,3.28,16.0,4.82,24.12,credit card,Manhattan,Manhattan
2019-03-19 12:40:25,2019-03-19 12:50:35,2,0.6,7.5,0.0,10.8,cash,Manhattan,Manhattan
2019-03-13 23:26:19,2019-03-13 23:28:43,1,1.0,5.0,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-24 14:50:55,2019-03-24 15:09:44,3,1.51,12.0,1.0,16.3,credit card,Manhattan,Manhattan
2019-03-19 22:00:47,2019-03-19 22:29:33,1,4.95,21.5,5.06,30.36,credit card,Manhattan,Manhattan
2019-03-19 15:28:35,2019-03-19 15:36:14,4,1.23,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-07 20:08:09,2019-03-07 20:12:15,2,0.7,5.0,0.0,8.8,cash,Manhattan,Manhattan
2019-03-04 16:07:08,2019-03-04 16:33:36,2,10.53,52.0,10.0,75.56,credit card,Queens,Manhattan
2019-03-06 06:41:01,2019-03-06 06:44:30,1,0.8,4.5,1.32,9.12,credit card,Manhattan,Manhattan
2019-03-22 03:39:37,2019-03-22 03:47:11,1,1.33,7.5,0.0,8.8,credit card,Manhattan,Manhattan
2019-03-14 08:30:59,2019-03-14 08:46:33,0,1.7,11.5,2.95,17.75,credit card,Manhattan,Manhattan
2019-03-14 22:31:00,2019-03-14 22:33:01,1,0.7,4.0,0.0,7.8,cash,Manhattan,Manhattan
2019-03-18 19:12:40,2019-03-18 19:29:59,1,1.5,11.5,3.95,19.75,credit card,Manhattan,Manhattan
2019-03-26 23:02:57,2019-03-26 23:09:29,1,1.1,6.0,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-30 02:22:16,2019-03-30 02:36:27,3,3.5,13.0,3.35,20.15,credit card,Manhattan,Manhattan
2019-03-27 15:45:23,2019-03-27 15:53:56,1,1.3,7.5,2.0,12.8,credit card,Manhattan,Manhattan
2019-03-10 22:16:40,2019-03-10 22:35:09,1,9.7,28.5,3.0,41.06,credit card,Queens,Manhattan
2019-03-18 18:49:04,2019-03-18 18:52:17,2,0.5,4.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-21 08:27:13,2019-03-21 08:32:45,1,0.6,5.0,1.65,9.95,credit card,Manhattan,Manhattan
2019-03-18 21:08:22,2019-03-18 21:14:39,6,1.52,7.0,2.16,12.96,credit card,Manhattan,Manhattan
2019-03-12 15:53:48,2019-03-12 15:57:21,1,0.4,4.0,1.45,8.75,credit card,Manhattan,Manhattan
2019-03-17 11:59:53,2019-03-17 12:38:24,1,7.36,29.5,6.0,38.8,credit card,Manhattan,Manhattan
2019-03-12 10:36:57,2019-03-12 10:52:27,1,1.18,10.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-20 11:57:35,2019-03-20 12:14:41,1,1.4,11.5,2.95,17.75,credit card,Manhattan,Manhattan
2019-03-08 15:56:52,2019-03-08 16:08:57,1,2.2,10.0,3.3,16.6,credit card,Manhattan,Manhattan
2019-03-27 11:47:29,2019-03-27 11:56:47,1,1.47,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-08 17:06:35,2019-03-08 17:08:48,1,0.2,3.5,1.0,6.3,credit card,Manhattan,Manhattan
2019-03-06 08:33:38,2019-03-06 09:19:12,1,12.34,39.0,9.61,57.67,credit card,Queens,Manhattan
2019-03-09 13:48:43,2019-03-09 13:59:10,0,1.3,8.5,0.0,11.8,,Manhattan,Manhattan
2019-03-29 04:56:35,2019-03-29 05:01:49,1,0.84,5.5,0.0,9.3,cash,Manhattan,Manhattan
2019-03-27 17:19:24,2019-03-27 17:57:58,1,9.96,33.0,0.0,34.8,cash,Queens,Brooklyn
2019-03-21 16:48:22,2019-03-21 16:51:46,1,0.5,4.5,2.6,11.4,credit card,Manhattan,Manhattan
2019-03-30 11:17:16,2019-03-30 11:36:32,4,2.6,13.5,0.0,16.8,cash,Manhattan,Manhattan
2019-03-27 15:18:33,2019-03-27 15:19:08,1,0.0,2.5,0.0,5.8,cash,Manhattan,Manhattan
2019-03-11 16:01:09,2019-03-11 16:14:23,1,1.45,10.0,0.0,13.3,cash,Manhattan,Manhattan
2019-03-03 21:26:10,2019-03-03 21:30:39,1,1.1,5.5,1.85,11.15,credit card,Manhattan,Manhattan
2019-03-06 19:48:11,2019-03-06 20:10:20,1,4.6,18.5,4.55,27.35,credit card,Manhattan,Manhattan
2019-03-22 17:33:52,2019-03-22 17:39:41,1,0.9,6.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-11 09:19:45,2019-03-11 09:37:40,1,1.64,12.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-01 15:22:04,2019-03-01 15:28:31,1,0.6,7.0,1.5,11.8,credit card,Manhattan,Manhattan
2019-03-18 12:45:42,2019-03-18 13:19:10,1,3.99,22.0,0.0,25.3,cash,Manhattan,Manhattan
2019-03-29 06:07:52,2019-03-29 06:11:00,2,0.49,4.0,0.0,7.3,cash,Manhattan,Manhattan
